"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
121, 1.355622969660000e+00, 2.220446049250313e-16, 1.325964626469645e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875989431092914e+05, 0.000000000000000e+00, 1.150395772437165e+05, 3.022356459195654e+02, 0.000000000000000e+00, 1.825201971069502e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856475607014546e-05, 8.739853110913033e-04, 0.000000000000000e+00, -2.492566931175694e+01, 1.040478562080682e+01, 0.000000000000000e+00
122, 1.398581438350000e+00, 2.220446049250313e-16, 1.325965947761464e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875990588611983e+05, 0.000000000000000e+00, 1.150396235444793e+05, 3.022354663920416e+02, 0.000000000000000e+00, 1.825346447390909e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856474760605243e-05, 8.723684517885691e-04, 0.000000000000000e+00, -2.482659618313215e+01, 1.039515380370532e+01, 0.000000000000000e+00
123, 1.441539907040000e+00, 2.220446049250313e-16, 1.325967328631507e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875991936197949e+05, 0.000000000000000e+00, 1.150396774479179e+05, 3.022352932588240e+02, 0.000000000000000e+00, 1.825514647007287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856473944342618e-05, 8.708174305084423e-04, 0.000000000000000e+00, -2.473166212751286e+01, 1.038590852240071e+01, 0.000000000000000e+00
124, 1.484498375720000e+00, 2.220446049250313e-16, 1.325968767814900e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875993468706444e+05, 0.000000000000000e+00, 1.150397387482577e+05, 3.022351262676083e+02, 0.000000000000000e+00, 1.825705927821502e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856473157037171e-05, 8.693273553910062e-04, 0.000000000000000e+00, -2.464056992168738e+01, 1.037702676138687e+01, 0.000000000000000e+00
125, 1.527456844410000e+00, 2.220446049250313e-16, 1.325970266539047e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875995181839107e+05, 0.000000000000000e+00, 1.150398072735643e+05, 3.022349646869187e+02, 0.000000000000000e+00, 1.825919753331555e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856472395240267e-05, 8.678943109138062e-04, 0.000000000000000e+00, -2.455305318517397e+01, 1.036848114421683e+01, 0.000000000000000e+00
126, 1.570415313100000e+00, 2.220446049250313e-16, 1.325971825953096e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875997069701781e+05, 0.000000000000000e+00, 1.150398827880712e+05, 3.022348076354192e+02, 0.000000000000000e+00, 1.826155387855221e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856471654796734e-05, 8.665142486438269e-04, 0.000000000000000e+00, -2.446885924386415e+01, 1.036025010073807e+01, 0.000000000000000e+00
127, 1.613373781790000e+00, 2.220446049250313e-16, 1.325973446410833e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.875999122792298e+05, 0.000000000000000e+00, 1.150399649116919e+05, 3.022346540339058e+02, 0.000000000000000e+00, 1.826411645374898e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856470930618512e-05, 8.651838723937584e-04, 0.000000000000000e+00, -2.438776890032319e+01, 1.035231194947643e+01, 0.000000000000000e+00
128, 1.656332250480000e+00, 2.220446049250313e-16, 1.325975125395897e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876001336091202e+05, 0.000000000000000e+00, 1.150400534436481e+05, 3.022345039284639e+02, 0.000000000000000e+00, 1.826687899384476e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856470222922889e-05, 8.639010193930041e-04, 0.000000000000000e+00, -2.430962924019469e+01, 1.034465056234951e+01, 0.000000000000000e+00
129, 1.699290719170000e+00, 2.220446049250313e-16, 1.325976856863543e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876003737951971e+05, 0.000000000000000e+00, 1.150401495180788e+05, 3.022343616765180e+02, 0.000000000000000e+00, 1.826987688837451e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856469552253646e-05, 8.626648984186565e-04, 0.000000000000000e+00, -2.423439156714612e+01, 1.033726460981257e+01, 0.000000000000000e+00
130, 1.742249187860000e+00, 2.220446049250313e-16, 1.325978647506859e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876006442021161e+05, 0.000000000000000e+00, 1.150402576808464e+05, 3.022342376953872e+02, 0.000000000000000e+00, 1.827325198585842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856468967724916e-05, 8.614764628640729e-04, 0.000000000000000e+00, -2.416209006062531e+01, 1.033015513359889e+01, 0.000000000000000e+00
131, 1.785207656550000e+00, 2.220446049250313e-16, 1.325980551283905e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876009685702205e+05, 0.000000000000000e+00, 1.150403874280882e+05, 3.022341446344708e+02, 0.000000000000000e+00, 1.827730060257380e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856468528974371e-05, 8.603326165700400e-04, 0.000000000000000e+00, -2.409255040742869e+01, 1.032331022417651e+01, 0.000000000000000e+00
132, 1.828166125240000e+00, 2.220446049250313e-16, 1.325982742820084e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876013751180933e+05, 0.000000000000000e+00, 1.150405500472373e+05, 3.022340723452169e+02, 0.000000000000000e+00, 1.828237495018048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856468188155099e-05, 8.592159730361835e-04, 0.000000000000000e+00, -2.402473126243712e+01, 1.031662961670869e+01, 0.000000000000000e+00
133, 1.871124593930000e+00, 2.220446049250313e-16, 1.325985535838186e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876018611360451e+05, 0.000000000000000e+00, 1.150407444544180e+05, 3.022339464726807e+02, 0.000000000000000e+00, 1.828844120755155e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856467594708761e-05, 8.580797063385057e-04, 0.000000000000000e+00, -2.395581145895198e+01, 1.030983327735515e+01, 0.000000000000000e+00
134, 1.914083062620000e+00, 2.220446049250313e-16, 1.325989581447754e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876023940176542e+05, 0.000000000000000e+00, 1.150409576070616e+05, 3.022335843442934e+02, 0.000000000000000e+00, 1.829509239600391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856465887395502e-05, 8.568455501582851e-04, 0.000000000000000e+00, -2.388106721006237e+01, 1.030245405663238e+01, 0.000000000000000e+00
135, 1.957041531310000e+00, 2.220446049250313e-16, 1.325990074002960e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876012792272983e+05, 0.000000000000000e+00, 1.150405116909193e+05, 3.022323005733116e+02, 0.000000000000000e+00, 1.828117808442699e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856459834840091e-05, 8.553558987018978e-04, 0.000000000000000e+00, -2.379151489787531e+01, 1.029354190685157e+01, 0.000000000000000e+00
136, 2.000000000000000e+00, 2.220446049250313e-16, 1.326092321576358e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.876317166473079e+05, 0.000000000000000e+00, 1.150526866589232e+05, 3.022409805125038e+02, 0.000000000000000e+00, 1.866108426444160e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.856500757637164e-05, 8.556111446256973e-04, 0.000000000000000e+00, -2.380624608611334e+01, 1.029525683892759e+01, 0.000000000000000e+00
